cruise_id,expocode,facility,ID,IMO,platform,platform_version,site,time,latitude,longitude,platformHeading,platformCourse,windDirection,platformWindDirection,platformSpeed,windSpeed,platformWindSpeed,airPressure,airPressure2,airTemperature,dewTemperature,relativeHumidity,seaTemperature,salinity,conductivity,precipitationAmount,shortWaveAtmRadiation,longWaveAtmRadiation,photoActAtmRadiation,flag
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:09:00Z,6.795716,133.8893,38.39,39.3,303.4,288.2,4.06376,9.4,9.8,1008.8,1010.76,27.18,NaN,89.19,29.332,34.015,5.62015,28.6,129.76,443.927,757.93,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:10:00Z,6.797379,133.89066,37.93,40.4,305.3,290.6,4.01232,9.5,10,1008.84,1010.8,27.21,NaN,89.48,29.33,34.011,5.61948,28.6,132.91,442.133,774.95,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:11:00Z,6.799058,133.892,38.22,40.9,302.6,289.3,3.96088,9.2,9.6,1008.83,1010.79,27.21,NaN,89.46,29.328,34.019,5.62042,28.6,135.56,443.131,790.04,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:12:00Z,6.800751,133.8934,37.79,37.2,299.2,286.9,4.01232,9.2,9.3,1008.79,1010.75,27.19,NaN,89.56,29.335,34.024,5.62181,28.6,136.82,446.155,801.81,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:13:00Z,6.802426,133.8948,38.56,42.4,303.1,290.4,4.01232,8.9,9.3,1008.83,1010.79,27.2,NaN,89.7,29.323,33.999,5.61683,28.6,138.08,445.362,810.02,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:14:00Z,6.804089,133.89624,37.94,38.8,301.6,288.4,4.01232,9.3,9.5,1008.8,1010.77,27.13,NaN,89.34,29.291,33.935,5.6041,28.6,141.11,442.402,823.38,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:15:00Z,6.805754,133.89767,38.23,40.4,301.1,288.2,4.1152,9.1,9.3,1008.8,1010.76,27.07,NaN,89.18,29.265,33.872,5.59219,28.6,141.61,443.855,831.88,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:16:00Z,6.807409,133.8991,38.92,44.6,297.4,284.9,3.96088,9,9,1008.73,1010.69,27.18,NaN,89.73,29.25,33.795,5.57961,28.6,141.49,445.789,837.44,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:17:00Z,6.809061,133.90054,37.9,40.9,305.9,295,4.1152,8.2,8.8,1008.8,1010.76,27.28,NaN,90.11,29.232,33.756,5.57179,28.6,144.01,444.887,843.61,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:18:00Z,6.810745,133.90196,36.49,40.1,306.9,294.9,4.06376,8.9,9.6,1008.81,1010.78,27.07,NaN,89.31,29.209,33.75,5.56877,28.6,145.15,443.295,852.38,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:19:00Z,6.812448,133.90334,36.44,40.6,302.7,291.7,3.90944,8.8,9.2,1008.75,1010.71,27.13,NaN,89.47,29.206,33.744,5.56733,28.6,146.28,445.982,861.65,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:20:00Z,6.814148,133.90471,37.84,41.3,303.8,292.2,4.01232,8.6,9.2,1008.71,1010.67,27.16,NaN,89.76,29.202,33.769,5.57051,28.6,147.54,443.586,870.88,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:21:00Z,6.815826,133.9061,37.51,37.8,304,292.1,4.06376,8.7,9.1,1008.69,1010.66,27.15,NaN,89.26,29.218,33.837,5.58211,28.6,148.68,445.819,880.55,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:22:00Z,6.817522,133.90749,40.06,38.4,302.4,288.6,4.06376,9.1,9.5,1008.68,1010.64,27.18,NaN,89.54,29.222,33.872,5.5877,28.6,150.32,445.646,889.64,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:23:00Z,6.819161,133.90892,41.13,41.8,303.4,287.1,4.16664,9.2,9.6,1008.6,1010.56,27.16,NaN,89.42,29.237,33.91,5.59483,28.6,151.2,444.452,899.14,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:24:00Z,6.820784,133.91039,41.81,40.9,298.4,283.8,4.01232,8.6,8.6,1008.54,1010.5,27.23,NaN,89.46,29.273,33.967,5.60689,28.6,153.97,447.467,909.84,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:25:00Z,6.822392,133.91185,40.67,38.8,304.6,290.4,4.1152,8.2,8.5,1008.54,1010.5,27.35,NaN,90.07,29.289,33.99,5.61192,28.6,155.49,446.912,921,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:26:00Z,6.824043,133.91327,38.62,38.8,305.7,290.8,4.01232,9.1,9.6,1008.55,1010.51,27.25,NaN,89.21,29.296,33.994,5.61339,28.6,157.76,446.072,931.84,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:27:00Z,6.825735,133.91463,38.25,38.2,301.1,290.1,3.96088,8.3,8.6,1008.54,1010.49,27.3,NaN,89.37,29.3,33.991,5.61337,28.6,159.65,447.256,942.48,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:28:00Z,6.827454,133.916,38.01,37.9,305.6,293.5,4.16664,8.5,9.2,1008.54,1010.5,27.29,NaN,89.44,29.305,33.99,5.61356,28.6,161.66,445.755,953.56,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:29:00Z,6.829187,133.91739,40.12,41.2,301.6,290.4,4.16664,8.5,8.9,1008.52,1010.48,27.27,NaN,89.15,29.303,33.992,5.61373,28.6,163.3,446.779,963.39,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:30:00Z,6.830871,133.91881,40.54,42.5,303.9,290.8,4.06376,8.5,9,1008.51,1010.47,27.26,NaN,89.01,29.312,33.992,5.61459,28.6,164.82,445.366,973.92,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:31:00Z,6.83255,133.92026,40.75,40.4,303,289.8,4.16664,8.4,8.8,1008.5,1010.45,27.26,NaN,88.84,29.312,33.999,5.61578,28.6,165.95,445.177,983.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:32:00Z,6.834204,133.92174,42.2,44.6,298.3,284.7,4.16664,8.5,8.5,1008.44,1010.4,27.24,NaN,88.84,29.313,34.009,5.61727,28.6,167.72,444.975,994.05,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:33:00Z,6.835851,133.92319,41.3,40.1,307.3,292.7,4.06376,8.2,8.8,1008.46,1010.42,27.3,NaN,88.95,29.321,34.008,5.61803,28.6,169.99,445.245,1004.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:34:00Z,6.837513,133.92462,40.29,38.2,303.4,290.3,4.06376,8.1,8.5,1008.43,1010.39,27.25,NaN,88.65,29.315,33.999,5.61584,28.6,171.12,446.285,1014.66,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:35:00Z,6.8392,133.92603,39.16,38.1,308.3,298.9,4.16664,7,8,1008.42,1010.38,27.34,NaN,88.94,29.316,33.992,5.61514,28.6,173.77,444.87,1028.1,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:36:00Z,6.84091,133.92741,38.5,36.8,310.5,300.9,4.01232,7.1,8.3,1008.43,1010.39,27.26,NaN,88.61,29.312,33.993,5.61482,28.6,177.05,445.571,1042.21,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:37:00Z,6.842628,133.92877,39.6,39.6,314.8,303.3,4.01232,7.3,8.7,1008.4,1010.36,27.27,NaN,88.45,29.318,33.993,5.61541,28.6,179.95,445.293,1059.1,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:38:00Z,6.844345,133.93018,40.81,39.9,308.7,298,4.1152,7.3,8.3,1008.39,1010.34,27.3,NaN,88.54,29.31,33.984,5.61338,28.6,184.24,446.515,1077.61,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:39:00Z,6.846048,133.93163,42,39.2,313.4,300.2,4.01232,7.4,8.6,1008.36,1010.31,27.31,NaN,88.42,29.309,34.005,5.61633,28.7,188.65,445.439,1099.53,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:40:00Z,6.847679,133.9331,42.3,41.4,315.8,300.3,4.21808,7.5,8.8,1008.34,1010.3,27.31,NaN,88.26,29.316,34.007,5.61743,28.6,194.7,445.932,1124.88,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:41:00Z,6.849312,133.93457,42.56,40.4,309.7,295,4.1152,7.8,8.6,1008.31,1010.27,27.28,NaN,88.09,29.317,34.01,5.618,28.6,200.63,447.216,1152.64,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:42:00Z,6.850945,133.93604,40.97,39.2,309,297.1,4.06376,7.3,8.2,1008.3,1010.25,27.39,NaN,88.47,29.321,34.008,5.61798,28.6,208.2,447.341,1184.79,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:43:00Z,6.852618,133.93742,39.34,35.7,311.6,299.9,3.90944,7.3,8.4,1008.3,1010.25,27.37,NaN,88.32,29.32,34.005,5.61746,28.6,216.27,446.544,1219.86,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:44:00Z,6.854316,133.93878,39.24,40.7,312.5,302.1,4.01232,7,8.3,1008.27,1010.23,27.39,NaN,88.45,29.322,34.003,5.61727,28.6,225.47,446.879,1256.84,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:45:00Z,6.856022,133.94014,39.04,37.7,312.4,300.7,4.1152,7.6,8.8,1008.23,1010.19,27.32,NaN,87.94,29.309,34.005,5.61624,28.6,236.07,447.433,1299.73,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:46:00Z,6.857714,133.9415,40.32,39.9,305.1,294.6,4.1152,7.5,8.3,1008.18,1010.13,27.32,NaN,87.95,29.31,33.995,5.61489,28.6,245.52,446.074,1339.19,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:47:00Z,6.859373,133.94292,42.09,40.8,310.1,297.7,3.90944,7.3,8.3,1008.16,1010.12,27.3,NaN,87.87,29.288,33.975,5.6097,28.6,254.22,446.688,1380.08,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:48:00Z,6.861022,133.9444,42.4,41,307.8,295.1,4.26952,7.5,8.4,1008.14,1010.1,27.34,NaN,87.72,29.278,33.956,5.60589,28.6,262.55,446.623,1417.62,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:49:00Z,6.862684,133.94589,42.09,41.2,302,291.3,4.06376,7.3,7.7,1008.12,1010.08,27.36,NaN,88.12,29.263,33.949,5.60325,28.6,269.99,448.289,1451.39,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:50:00Z,6.864344,133.94733,40.74,37,302,292.6,4.06376,7.1,7.6,1008.09,1010.05,27.42,NaN,88.22,29.247,33.9,5.59444,28.6,275.66,447.115,1480.3,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:51:00Z,6.866044,133.94875,39.8,38.2,305.9,295.6,4.16664,7.4,8.2,1008.11,1010.07,27.34,NaN,87.59,29.244,33.915,5.59636,28.6,280.45,447.794,1505.19,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:52:00Z,6.867763,133.95013,39.43,38.5,302.7,292.8,4.01232,7.5,8.1,1008.09,1010.05,27.38,NaN,87.54,29.247,33.92,5.59733,28.6,284.36,446.533,1527.25,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:53:00Z,6.869458,133.95152,39.26,39.5,306.4,298.6,4.06376,7,8,1008.1,1010.06,27.42,NaN,87.86,29.258,33.93,5.59998,28.6,288.15,446.658,1545.83,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:54:00Z,6.871147,133.95293,40.18,38.4,311.8,300.1,4.16664,7.5,8.6,1008.1,1010.06,27.33,NaN,87.34,29.261,33.925,5.59956,28.6,289.53,445.486,1560.93,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:55:00Z,6.872818,133.95436,40.16,40.4,304.9,294.2,4.01232,7.4,8.1,1008.05,1010.01,27.38,NaN,87.32,29.252,33.907,5.59591,28.6,290.54,445.979,1569.21,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:56:00Z,6.874486,133.9558,39.96,36.7,308.4,298.3,4.16664,7.2,8.1,1008.03,1009.98,27.4,NaN,87.53,29.252,33.909,5.59616,28.6,290.67,444.747,1577.52,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:57:00Z,6.876121,133.9572,40,42.4,312.3,300.6,3.90944,7.2,8.3,1007.99,1009.95,27.3,NaN,87.07,29.253,33.91,5.59642,28.6,291.93,444.747,1585.55,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:58:00Z,6.877784,133.95859,39.65,38.9,314.5,301.6,3.90944,7.7,8.9,1007.95,1009.9,27.27,NaN,86.89,29.25,33.9,5.59492,28.6,292.94,445.148,1595.76,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T01:59:00Z,6.879461,133.95996,38.95,39.2,306.7,295.5,4.01232,7.8,8.6,1007.94,1009.89,27.24,NaN,86.73,29.255,33.916,5.59768,28.6,295.71,444.594,1606,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T02:00:00Z,6.881096,133.9613,40.33,39.7,306.9,296.3,3.96088,7.3,8.1,1007.92,1009.87,27.31,NaN,87.13,29.266,33.926,5.60021,28.6,296.72,445.299,1617.97,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T02:01:00Z,6.882712,133.96269,40.45,42.8,309.4,295.9,3.96088,7.6,8.5,1007.92,1009.88,27.25,NaN,86.89,29.27,33.935,5.60194,28.6,300,444.467,1631.92,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T02:02:00Z,6.884319,133.96408,41.2,43.1,312.4,298.9,3.90944,7.5,8.5,1007.93,1009.89,27.2,NaN,86.6,29.275,33.948,5.6043,28.6,302.27,444.436,1644.27,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T02:03:00Z,6.88592,133.96547,40.74,39.2,309.7,295.7,3.858,7.7,8.6,1007.92,1009.88,27.18,NaN,86.42,29.278,33.95,5.60507,28.6,303.91,444.868,1656.08,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T02:04:00Z,6.8875,133.96683,41.16,44.3,307.6,294,3.80656,7.6,8.4,1007.9,1009.86,27.24,NaN,86.72,29.286,33.952,5.6061,28.6,301.64,444.436,1653.82,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T02:05:00Z,6.889117,133.96819,40.03,36.7,310.9,298.8,4.01232,7.2,8.2,1007.9,1009.86,27.29,NaN,86.93,29.287,33.941,5.60459,28.6,302.77,445.021,1653.19,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T02:06:00Z,6.890775,133.96954,40.11,40.2,311,299.1,3.96088,7.3,8.4,1007.92,1009.87,27.29,NaN,86.78,29.276,33.94,5.6033,28.5,304.41,443.758,1668.41,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T02:07:00Z,6.892425,133.9709,40.41,40.7,310.2,298,3.90944,7.4,8.4,1007.92,1009.88,27.18,NaN,86.43,29.277,33.939,5.60333,28.5,307.06,444.127,1680.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T02:08:00Z,6.894067,133.97227,41.52,42.3,306.8,295.1,3.75512,7.3,8.1,1007.86,1009.82,27.2,NaN,86.26,29.279,33.943,5.60407,28.6,307.19,445.484,1689.19,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-12T02:09:00Z,6.895702,133.97368,41.57,41.3,309.1,297,3.90944,7.3,8.2,1007.82,1009.78,27.35,NaN,86.86,29.274,33.956,5.60544,28.6,309.21,444.715,1697.54,ZZZZZZZZZZZZZZZZZZZZZZZZ
